   1.1094105547655811E-004   300.00675699850240        300.00675733611484     
   2.2188211095311623E-004   300.01348000932768        300.01348067792145     
   3.3282316642967434E-004   300.02016937187068        300.02017036496017     
   4.4376422190623246E-004   300.02682542047961        300.02682673172080     
   5.5470527738279052E-004   300.03344848455532        300.03345010774251     
   6.6564633285934869E-004   300.04003888864850        300.04004081771029     
   7.7658738833590686E-004   300.04659695255378        300.04659918154999     
   8.8752844381246492E-004   300.05312299140246        300.05312551452056     
   9.9846949928902298E-004   300.05961731575206        300.05962012730424     
   1.1094105547655810E-003   300.06608023167468        300.06608332609449     
   1.2203516102421393E-003   300.07251204084247        300.07251541268175     
   1.3312926657186974E-003   300.07891304061155        300.07891668453766     
   1.4422337211952554E-003   300.08528352410355        300.08528743489637     
   1.5531747766718137E-003   300.09162378028572        300.09162795283493     
   1.6641158321483718E-003   300.09793409404875        300.09793852335116     
   1.7750568876249298E-003   300.10421474628322        300.10421942743983     
   1.8859979431014879E-003   300.11046601395338        300.11047094216730     
   1.9969389985780460E-003   300.11668817017033        300.11669334074406     
   2.1078800540546040E-003   300.12288148426308        300.12288689259600     
   2.2188211095311621E-003   300.12904622184749        300.12905186343369     
   2.3297621650077206E-003   300.13518264489443        300.13518851532035     
   2.4407032204842786E-003   300.14129101179589        300.14129710673831     
   2.5516442759608367E-003   300.14737157742985        300.14737789265342     
   2.6625853314373948E-003   300.15342459322363        300.15343112457873     
   2.7735263869139528E-003   300.15945030721537        300.15945705063672     
   2.8844674423905109E-003   300.16544896411523        300.16545591561913     
   2.9954084978670689E-003   300.17142080536388        300.17142796104673     
   3.1063495533436274E-003   300.17736606919101        300.17737342522724     
   3.2172906088201855E-003   300.18328499067121        300.18329254331161     
   3.3282316642967436E-003   300.18917780177998        300.18918554734984     
   3.4391727197733016E-003   300.19504473144747        300.19505266634496     
   3.5501137752498597E-003   300.20088600561172        300.20089412630597     
   3.6610548307264177E-003   300.20670184727027        300.20671015030001     
   3.7719958862029758E-003   300.21249247653083        300.21250095850274     
   3.8829369416795339E-003   300.21825811066134        300.21826676824827     
   3.9938779971560919E-003   300.22399896413799        300.22400779407781     
   4.1048190526326500E-003   300.22971524869303        300.22972424778692     
   4.2157601081092080E-003   300.23540717336135        300.23541633847248     
   4.3267011635857661E-003   300.24107494452579        300.24108427257795     
   4.4376422190623242E-003   300.24671876596221        300.24672825393822     
   4.5485832745388831E-003   300.25233883888251        300.25234848382303     
   4.6595243300154411E-003   300.25793536197779        300.25794516098034     
   4.7704653854919992E-003   300.26350853146010        300.26351848167741     
   4.8814064409685573E-003   300.26905854110356        300.26906863974250     
   4.9923474964451153E-003   300.27458558228437        300.27459582660470     
   5.1032885519216734E-003   300.28008984402027        300.28010023133362     
   5.2142296073982315E-003   300.28557151300896        300.28558204067747     
   5.3251706628747895E-003   300.29103077366585        300.29104143910132     
   5.4361117183513476E-003   300.29646780816120        300.29647860882386     
   5.5470527738279056E-003   300.30188279645625        300.30189372985382     
   5.6579938293044637E-003   300.30727591633871        300.30728698002514     
   5.7689348847810218E-003   300.31264734345768        300.31265853503254     
   5.8798759402575798E-003   300.31799725135761        300.31800856846479     
   5.9908169957341379E-003   300.32332581151184        300.32333725183878     
   6.1017580512106959E-003   300.32863319335547        300.32864475463208     
   6.2126991066872549E-003   300.33391956431728        300.33393124431524     
   6.3236401621638129E-003   300.33918508985136        300.33919688638304     
   6.4345812176403710E-003   300.34442993346789        300.34444184438576     
   6.5455222731169290E-003   300.34965425676364        300.34966627995908     
   6.6564633285934871E-003   300.35485821945150        300.35487035285428     
   6.7674043840700452E-003   300.36004197938956        300.36005422096690     
   6.8783454395466032E-003   300.36520569260989        300.36521804036573     
   6.9892864950231613E-003   300.37034951334641        300.37036196532046     
   7.1002275504997193E-003   300.37547359406216        300.37548614832968     
   7.2111686059762774E-003   300.38057808547683        300.38059074014740     
   7.3221096614528355E-003   300.38566313659277        300.38567588980959     
   7.4330507169293935E-003   300.39072889472095        300.39074174466049     
   7.5439917724059516E-003   300.39577550550666        300.39578845037772     
   7.6549328278825097E-003   300.40080311295418        300.40081615099740     
   7.7658738833590677E-003   300.40581185945183        300.40582498893883     
   7.8768149388356266E-003   300.41080188579525        300.41081510502823     
   7.9877559943121838E-003   300.41577333121182        300.41578663852289     
   8.0986970497887428E-003   300.42072633338347        300.42073972713388     
   8.2096381052653000E-003   300.42566102846916        300.42567450704900     
   8.3205791607418589E-003   300.43057755112778        300.43059111295520     
   8.4315202162184161E-003   300.43547603453976        300.43548967806043     
   8.5424612716949750E-003   300.44035661042869        300.44037033411536     
   8.6534023271715322E-003   300.44521940908243        300.44523321143424     
   8.7643433826480911E-003   300.45006455937386        300.45007843891608     
   8.8752844381246483E-003   300.45489218878134        300.45490614406452     
   8.9862254936012072E-003   300.45970242340871        300.45971645300841     
   9.0971665490777662E-003   300.46449538800488        300.46450949052110     
   9.2081076045543234E-003   300.46927120598320        300.46928538003999     
   9.3190486600308823E-003   300.47402999944057        300.47404424368546     
   9.4299897155074395E-003   300.47877188917568        300.47878620227931     
   9.5409307709839984E-003   300.48349699470782        300.48351137536355     
   9.6518718264605556E-003   300.48820543429463        300.48821988121784     
   9.7628128819371145E-003   300.49289732494964        300.49291183687757     
   9.8737539374136717E-003   300.49757278245988        300.49758735815112     
   9.9846949928902307E-003   300.50223192140288        300.50224655963694     
   1.0095636048366788E-002   300.50687485516323        300.50688955474016     
   1.0206577103843347E-002   300.51150169594939        300.51151645568939     
   1.0317518159319904E-002   300.51611255480969        300.51612737355276     
   1.0428459214796463E-002   300.52070754164828        300.52072241825380     
   1.0539400270273020E-002   300.52528676524059        300.52530169858716     
   1.0650341325749579E-002   300.52985033324927        300.52986532223400     
   1.0761282381226138E-002   300.53439835223872        300.53441339577699     
   1.0872223436702695E-002   300.53893092769022        300.53894602471564     
   1.0983164492179254E-002   300.54344816401641        300.54346331348006     
